35.916,69.82
35.8221,81.7329
35.8559,90.7589
36.0724,100.906
36.205,110.067
36.442,120.18
36.5032,128.727
39.6925,135.176
49.0686,138.461
57.464,142.094
64.9452,146.952
70.9685,152.291
75.329,157.816
78.602,161.481
81.08,166.804
83.458,172.98
85.06,178.233
85.994,184.11
86.12,190.921
85.74,197.319
84.3478,203.171
79.376,204.993
72.271,206.009
66.5714,205.927
60.4406,206.01
54.04,206.074
47.71,203.513
43.64,198.22
40.33,193.45
36.87,185.01
36.75,172.86
36.81,164.59
